Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_return_response_200_with_advanced_aggregate_configs,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 200' commentsResponseContent))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/users/1"' 200' userDetailsResponseContent))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port3}"' "/posts/2"' 200' postDetailsResponseContent))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe(expected))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_return_response_200_with_simple_url_user_defined_aggregate,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 200' "{Hello from Laura}"))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 200' "{Hello from Tom}"))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunningWithSpecficAggregatorsRegisteredInDi<FakeDefinedAggregator' FakeDepdendency>())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe(expected))                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_return_response_200_with_simple_url_user_defined_aggregate,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 200' "{Hello from Laura}"))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 200' "{Hello from Tom}"))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunningWithSpecficAggregatorsRegisteredInDi<FakeDefinedAggregator' FakeDepdendency>())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe(expected))                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_return_response_200_with_simple_url,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 200' "{Hello from Laura}"))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 200' "{Hello from Tom}"))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe(expected))                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_return_response_200_with_simple_url,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 200' "{Hello from Laura}"))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 200' "{Hello from Tom}"))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe(expected))                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_return_response_200_with_simple_url_one_service_404,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 404' ""))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 200' "{Hello from Tom}"))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe(expected))                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_return_response_200_with_simple_url_one_service_404,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 404' ""))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 200' "{Hello from Tom}"))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe(expected))                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_return_response_200_with_simple_url_both_service_404,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 404' ""))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 404' ""))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe(expected))                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_return_response_200_with_simple_url_both_service_404,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 404' ""))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 404' ""))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe(expected))                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_be_thread_safe,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 200' "{Hello from Laura}"))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 200' "{Hello from Tom}"))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIMakeLotsOfDifferentRequestsToTheApiGateway())                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AggregateTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AggregateTests.cs,should_be_thread_safe,The following statement contains a magic number: this.Given(x => x.GivenServiceOneIsRunning($"http://localhost:{port1}"' "/"' 200' "{Hello from Laura}"))                 .Given(x => x.GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/"' 200' "{Hello from Tom}"))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIMakeLotsOfDifferentRequestsToTheApiGateway())                 .And(x => ThenTheDownstreamUrlPathShouldBe("/"' "/"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,should_return_401_using_identity_server_access_token,The following statement contains a magic number: this.Given(x => x.GivenThereIsAnIdentityServerOn(_identityServerRootUrl' "api"' "api2"' AccessTokenType.Jwt))                .And(x => x.GivenThereIsAServiceRunningOn($"{_downstreamServiceUrl}{port}"' 201' string.Empty))                .And(x => _steps.GivenThereIsAConfiguration(configuration))                .And(x => _steps.GivenOcelotIsRunning(_options' "Test"))                .And(x => _steps.GivenThePostHasContent("postContent"))                .When(x => _steps.WhenIPostUrlOnTheApiGateway("/"))                .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.Unauthorized))                .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,should_return_response_200_using_identity_server,The following statement contains a magic number: this.Given(x => x.GivenThereIsAnIdentityServerOn(_identityServerRootUrl' "api"' "api2"' AccessTokenType.Jwt))                 .And(x => x.GivenThereIsAServiceRunningOn($"{_downstreamServiceUrl}{port}"' 200' "Hello from Laura"))                 .And(x => _steps.GivenIHaveAToken(_identityServerRootUrl))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning(_options' "Test"))                 .And(x => _steps.GivenIHaveAddedATokenToMyRequest())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,should_return_response_401_using_identity_server_with_token_requested_for_other_api,The following statement contains a magic number: this.Given(x => x.GivenThereIsAnIdentityServerOn(_identityServerRootUrl' "api"' "api2"' AccessTokenType.Jwt))                 .And(x => x.GivenThereIsAServiceRunningOn($"{_downstreamServiceUrl}{port}"' 200' "Hello from Laura"))                 .And(x => _steps.GivenIHaveATokenForApi2(_identityServerRootUrl))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning(_options' "Test"))                 .And(x => _steps.GivenIHaveAddedATokenToMyRequest())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.Unauthorized))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,should_return_201_using_identity_server_access_token,The following statement contains a magic number: this.Given(x => x.GivenThereIsAnIdentityServerOn(_identityServerRootUrl' "api"' "api2"' AccessTokenType.Jwt))                 .And(x => x.GivenThereIsAServiceRunningOn($"{_downstreamServiceUrl}{port}"' 201' string.Empty))                 .And(x => _steps.GivenIHaveAToken(_identityServerRootUrl))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning(_options' "Test"))                 .And(x => _steps.GivenIHaveAddedATokenToMyRequest())                 .And(x => _steps.GivenThePostHasContent("postContent"))                 .When(x => _steps.WhenIPostUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.Created))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,should_return_201_using_identity_server_reference_token,The following statement contains a magic number: this.Given(x => x.GivenThereIsAnIdentityServerOn(_identityServerRootUrl' "api"' "api2"' AccessTokenType.Reference))                 .And(x => x.GivenThereIsAServiceRunningOn($"{_downstreamServiceUrl}{port}"' 201' string.Empty))                 .And(x => _steps.GivenIHaveAToken(_identityServerRootUrl))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning(_options' "Test"))                 .And(x => _steps.GivenIHaveAddedATokenToMyRequest())                 .And(x => _steps.GivenThePostHasContent("postContent"))                 .When(x => _steps.WhenIPostUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.Created))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,should_return_response_200_authorizing_route,The following statement contains a magic number: this.Given(x => x.GivenThereIsAnIdentityServerOn(_identityServerRootUrl' "api"' AccessTokenType.Jwt))                 .And(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' 200' "Hello from Laura"))                 .And(x => _steps.GivenIHaveAToken(_identityServerRootUrl))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning(_options' "Test"))                 .And(x => _steps.GivenIHaveAddedATokenToMyRequest())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,should_return_response_403_authorizing_route,The following statement contains a magic number: this.Given(x => x.GivenThereIsAnIdentityServerOn(_identityServerRootUrl' "api"' AccessTokenType.Jwt))                 .And(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' 200' "Hello from Laura"))                 .And(x => _steps.GivenIHaveAToken(_identityServerRootUrl))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning(_options' "Test"))                 .And(x => _steps.GivenIHaveAddedATokenToMyRequest())                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.Forbidden))                 .BDDfy();
